Setting,Timestamp,Channel_0,Channel_1,Channel_2,Channel_3
140,65851,1061,6882,17630,15678,
140,66472,1042,6851,17630,15677,
140,67094,1051,6899,17631,15645,
140,67716,1069,6879,17631,15684,
140,68336,1017,6865,17630,15692,
140,68957,1042,6914,17631,15706,
140,69580,1026,6875,17630,15666,
140,71178,916,6887,17630,15600,
140,71799,1011,6880,17630,15690,
140,72417,1017,6881,17631,15710,
140,73037,1059,6874,17629,15668,
140,73656,998,6897,17630,15691,
140,74274,999,6879,17630,15711,
140,74893,1005,6891,17631,15670,
140,75513,1064,6910,17630,15697,
140,76132,1025,6873,17631,15660,
140,76753,972,6889,17632,15653,
140,77374,1086,6880,17631,15664,
140,77995,1018,6881,17632,15650,
140,78614,1030,6889,17632,15766,
140,79231,1005,6883,17632,15613,
140,79849,988,6885,17631,15713,
140,80470,1028,6881,17631,15682,
140,81090,1014,6879,17631,15651,
140,81709,1019,6874,17632,15708,
140,82329,1013,6876,17632,15700,
140,82951,1050,6880,17631,15719,
140,83567,993,6884,17631,15703,
140,85184,839,6894,17632,15601,
140,85806,941,6884,17633,15704,
140,86428,978,6882,17632,15684,
140,87050,993,6878,17632,15752,
140,87671,1000,6885,17632,15667,
140,88294,998,6880,17632,15672,
140,88914,960,6882,17632,15619,
140,89536,955,6892,17631,15644,
140,90158,981,6890,17633,15638,
140,90780,996,6911,17632,15648,
140,91402,1009,6872,17633,15648,
140,92025,1035,6882,17633,15719,
140,92645,1022,6894,17634,15700,
140,93266,987,6881,17633,15706,
140,93888,1003,6881,17634,15723,
140,94510,969,6876,17634,15696,
140,95131,1025,6882,17633,15628,
140,95749,984,6880,17633,15718,
140,96368,984,6881,17634,15687,
140,96991,976,6888,17633,15694,
140,97612,995,6893,17633,15741,
150,43227,15230,6102,17623,15646,
150,43850,5981,6096,17622,15653,
150,44469,4293,6118,17623,15660,
150,45087,3462,6120,17623,15662,
150,45709,3027,6120,17623,15665,
150,46330,2779,6121,17622,15665,
150,46952,2591,6142,17623,15665,
150,47574,2467,6124,17625,15663,
150,48196,2355,6160,17625,15665,
150,48819,2313,6123,17624,15667,
150,49440,2278,6119,17626,15669,
150,50062,2246,6116,17625,15667,
150,50683,2164,6117,17626,15669,
150,51306,2160,6118,17625,15670,
150,51928,2135,6118,17626,15663,
150,52551,2139,5987,17626,15667,
150,53170,2125,6117,17626,15666,
150,53792,2059,6126,17628,15669,
150,54414,2062,6123,17627,15668,
150,55035,2054,6124,17627,15666,
150,55653,2038,6119,17627,15668,
150,57229,1769,6111,17628,15663,
150,57850,1901,6061,17626,15636,
150,58468,1939,6119,17627,15677,
150,59084,1920,6118,17628,15670,
150,59706,1907,6119,17629,15667,
150,60323,1901,6126,17627,15673,
150,60941,1956,6123,17629,15669,
150,61562,1960,6126,17627,15668,
150,62179,1947,6119,17628,15669,
150,62801,1924,6118,17629,15671,
150,63422,1932,6121,17630,15671,
150,64042,1933,6125,17630,15672,
150,64665,1918,6126,17630,15671,
150,65287,1935,6132,17629,15669,
150,65908,1921,6114,17630,15670,
150,66528,1923,6121,17630,15671,
150,67151,1921,6128,17631,15669,
150,67772,1906,6127,17631,15669,
150,68392,1925,6131,17629,15668,
150,69014,1926,6164,17629,15635,
150,69637,1907,6116,17629,15671,
150,71235,1697,6130,17630,15669,
150,71855,1805,6149,17630,15672,
150,72473,1847,6130,17630,15673,
150,73093,1854,6112,17629,15673,
150,73712,1857,6127,17630,15652,
150,74331,1879,6121,17631,15670,
150,74950,1890,6131,17631,15671,
150,75567,1860,6125,17631,15671,
150,76188,1876,6121,17631,15676,
150,76810,1880,6114,17631,15670,
150,77431,1865,6122,17631,15672,
150,78052,1857,6120,17632,15672,
150,78670,1880,6161,17632,15672,
150,79287,1838,6137,17632,15667,
150,79906,1847,6118,17630,15665,
150,80527,1856,6113,17631,15674,
150,81147,1889,6127,17631,15673,
150,81765,1873,6122,17631,15673,
150,82385,1868,6122,17632,15673,
150,83007,1867,6126,17632,15670,
150,83624,1868,6123,17631,15672,
150,85241,1667,6131,17632,15669,
150,85862,1790,6124,17632,15674,
150,86484,1860,6143,17632,15672,
150,87106,1846,6127,17632,15670,
150,87728,1860,6129,17632,15671,
150,88351,1847,6127,17632,15672,
150,88970,1825,6132,17632,15670,
150,89592,1810,6132,17631,15671,
150,90215,1815,6124,17633,15666,
150,90837,1843,6169,17633,15673,
150,91458,1871,6167,17633,15675,
150,92081,1844,6139,17633,15673,
150,92701,1840,6125,17633,15674,
150,93323,1841,6125,17634,15671,
150,93945,1849,6109,17633,15670,
150,94566,1874,6114,17634,15672,
150,95185,1825,6125,17633,15674,
150,95805,1857,6154,17633,15672,
150,96425,1829,6128,17633,15669,
150,97048,1847,6129,17633,15673,
150,97668,1844,6130,17633,15673,
