Setting,Timestamp,Channel_0,Channel_1,Channel_2,Channel_3
100,4378,929,9444,17632,15435,
100,5000,896,9468,17632,15447,
100,5619,925,9470,17633,15444,
100,6241,869,9477,17634,15446,
100,6865,937,9481,17633,15457,
100,7491,908,9481,17633,15437,
100,8111,877,9467,17633,15436,
100,8734,905,9469,17633,15437,
100,9359,901,9447,17634,15438,
100,9981,899,9475,17634,15438,
100,10604,950,9468,17635,15436,
100,11225,880,9467,17634,15437,
100,11845,865,9456,17635,15448,
100,12470,841,9467,17635,15437,
100,7,814,9489,17636,15454,
100,626,881,9476,17636,15451,
100,1250,894,9479,17636,15457,
100,1873,825,9483,17635,15441,
100,2497,910,9492,17636,15447,
100,3120,867,9455,17636,15439,
100,3746,875,9474,17636,15439,
100,4367,991,9476,17636,15444,
100,4990,937,9514,17636,15439,
100,5616,924,9467,17636,15446,
100,6239,933,9482,17636,15450,
100,6863,906,9436,17636,15451,
100,7486,907,9470,17635,15441,
100,8110,907,9480,17635,15442,
100,8732,923,9472,17635,15455,
100,9352,872,9468,17636,15437,
100,9976,895,9419,17638,15450,
100,10599,896,9454,17638,15440,
100,11223,877,9471,17638,15450,
100,11845,951,9483,17639,15442,
100,12469,911,9462,17638,15440,
100,6,824,9489,17637,15449,
100,628,863,9474,17637,15443,
100,1254,871,9475,17638,15455,
100,1880,868,9481,17637,15442,
100,2504,867,9475,17636,15442,
100,3125,910,9469,17638,15455,
100,3748,874,9488,17638,15447,
100,4370,887,9425,17639,15440,
100,4983,860,9517,17638,15446,
100,5606,1018,9463,17638,15440,
100,6230,839,9488,17637,15460,
100,6852,885,9490,17638,15451,
100,7476,847,9467,17638,15450,
100,8101,809,9484,17639,15446,
100,8723,850,9497,17639,15445,
100,9345,833,9469,17639,15407,
100,9967,850,9481,17639,15451,
100,10591,823,9477,17638,15441,
100,11214,869,9516,17638,15458,
100,11836,910,9486,17638,15452,
100,12457,865,9479,17640,15442,
100,6,818,9478,17638,15455,
100,631,838,9456,17639,15445,
100,1255,839,9462,17639,15444,
100,1881,867,9487,17639,15454,
100,2507,844,9465,17639,15445,
100,3129,905,9478,17640,15451,
100,3755,867,9487,17640,15446,
100,4377,880,9454,17638,15462,
100,4997,837,9481,17638,15444,
100,5620,860,9484,17639,15448,
100,6245,849,9479,17638,15446,
100,6868,847,9327,17640,15447,
100,7488,894,9488,17640,15450,
100,8111,841,9488,17639,15446,
100,8737,801,9451,17639,15447,
100,9360,880,9494,17639,15449,
100,9980,855,9481,17640,15452,
100,10601,866,9483,17639,15452,
100,11224,832,9485,17639,15455,
100,11851,866,9447,17639,15455,
100,12477,860,9491,17640,15456,
100,6,870,9494,17638,15455,
100,634,773,9500,17639,15458,
100,1255,776,9530,17639,15458,
100,1879,816,9481,17640,15444,
100,2502,804,9501,17641,15458,
100,3122,817,9488,17640,15452,
100,3745,834,9493,17640,15446,
100,4366,859,9472,17639,15454,
100,4989,855,9494,17639,15455,
100,5613,897,9488,17640,15458,
100,6237,898,9461,17640,15399,
100,6860,908,9488,17641,15452,
100,7485,883,9484,17639,15448,
100,8106,831,9470,17639,15446,
100,8728,832,9485,17640,15444,
100,9348,832,9478,17640,15446,
100,9970,808,9492,17640,15457,
100,10592,800,9478,17640,15442,
100,11215,828,9472,17639,15443,
100,11840,843,9485,17639,15445,
100,12462,914,9498,17640,15456,
120,121,13934,8242,17628,14761,
120,743,754,8253,17627,14759,
120,1365,465,8274,17625,14760,
120,1979,363,8284,17627,14728,
120,2598,310,8276,17627,14739,
120,3221,287,8288,17628,14734,
120,3843,263,8291,17627,14740,
120,4471,248,8284,17629,14739,
120,5097,249,8282,17628,14739,
120,5719,238,8278,17629,14740,
120,6341,239,8245,17629,14735,
120,6965,233,8281,17629,14732,
120,7585,227,8295,17630,14744,
120,8208,225,8249,17629,14741,
120,8830,221,8287,17630,14739,
120,9456,223,8280,17630,14730,
120,10080,216,8294,17630,14749,
120,10697,221,8285,17629,14732,
120,11321,213,8290,17630,14740,
120,11941,205,8277,17631,14733,
120,12565,205,8288,17630,14732,
120,122,194,8287,17630,14752,
120,746,204,8323,17630,14751,
120,1369,198,8263,17631,14745,
120,1993,203,8294,17632,14742,
120,2616,202,8276,17631,14749,
120,3238,202,8280,17630,14744,
120,3865,198,8284,17632,14747,
120,4490,202,8290,17633,14738,
120,5114,200,8286,17633,14739,
120,5733,198,8292,17634,14735,
120,6355,197,8272,17632,14742,
120,6979,199,8241,17634,14740,
120,7605,198,8297,17634,14736,
120,8223,200,8294,17634,14740,
120,8848,200,8290,17633,14740,
120,9472,184,8291,17634,14740,
120,10093,197,8295,17633,14737,
120,10718,199,8297,17635,14740,
120,11338,196,8293,17634,14744,
120,11958,194,8282,17634,14743,
120,12582,193,8188,17635,14738,
120,118,182,8288,17635,14758,
120,739,182,8291,17636,14736,
120,1362,190,8259,17636,14740,
120,1987,198,8292,17637,14736,
120,2611,199,8339,17636,14730,
120,3233,187,8291,17636,14735,
120,3859,192,8287,17635,14743,
120,4481,190,8285,17636,14749,
120,5104,193,8290,17636,14731,
120,5729,188,8279,17636,14742,
120,6353,189,8291,17636,14750,
120,6975,196,8294,17636,14739,
120,7600,186,8295,17635,14729,
120,8224,179,8297,17636,14741,
120,8843,193,8296,17635,14746,
120,9466,186,8288,17635,14740,
120,10088,183,8293,17636,14740,
120,10713,186,8298,17637,14737,
120,11337,180,8280,17637,14734,
120,11959,189,8301,17637,14734,
120,12583,190,8270,17638,14744,
120,120,177,8286,17637,14759,
120,742,187,8327,17637,14739,
120,1368,186,8259,17636,14741,
120,1994,189,8285,17636,14739,
120,2618,184,8303,17638,14743,
120,3239,176,8298,17638,14739,
120,3862,184,8258,17638,14741,
120,4479,184,8298,17638,14746,
120,5095,180,8293,17637,14755,
120,5720,186,8294,17637,14750,
120,6344,183,8299,17638,14715,
120,6966,181,8294,17639,14739,
120,7590,186,8294,17638,14730,
120,8212,181,8301,17638,14736,
120,8837,184,8292,17639,14736,
120,9458,182,8327,17639,14736,
120,10081,185,8287,17638,14735,
120,10705,178,8301,17638,14742,
120,11325,188,8299,17638,14740,
120,11949,180,8299,17638,14743,
120,12569,172,8287,17639,14738,
120,119,178,8292,17639,14757,
120,744,178,8297,17639,14760,
120,1368,178,8157,17639,14757,
120,1995,187,8283,17639,14745,
120,2621,176,8296,17639,14737,
120,3243,183,8306,17639,14747,
120,3868,179,8227,17637,14751,
120,4487,178,8295,17640,14744,
120,5109,175,8275,17638,14729,
120,5734,179,8281,17638,14730,
120,6359,184,8332,17639,14738,
120,6978,181,8288,17640,14732,
120,7602,172,8282,17639,14742,
120,8224,174,8287,17638,14741,
120,8850,185,8305,17639,14741,
120,9474,178,8287,17639,14738,
120,10093,181,8291,17640,14731,
120,10713,178,8306,17639,14738,
120,11338,176,8283,17639,14741,
120,11965,176,8300,17639,14743,
120,12591,176,8345,17639,14746,
120,119,162,8302,17639,14760,
120,745,176,8292,17639,14745,
120,1369,175,8285,17639,14741,
120,1991,171,8303,17638,14743,
120,2616,182,8295,17641,14742,
120,3236,183,8297,17640,14731,
120,3858,180,8297,17639,14730,
120,4479,179,8291,17639,14731,
120,5103,174,8302,17640,14737,
120,5727,175,8284,17640,14740,
120,6347,174,8278,17639,14717,
120,6974,173,8296,17640,14750,
120,7599,178,8288,17641,14745,
120,8219,177,8289,17640,14743,
120,8840,178,8284,17640,14742,
120,9462,174,8220,17640,14744,
120,10084,180,8294,17640,14738,
120,10704,178,8296,17640,14742,
120,11329,177,8293,17639,14744,
120,11954,175,8266,17640,14743,
120,12574,175,8278,17640,14730,
130,178,13739,7562,17627,14736,
130,800,1038,7582,17626,14770,
130,1420,681,7499,17625,14786,
130,2034,531,7583,17626,14797,
130,2655,464,7564,17627,14798,
130,3278,427,7591,17627,14802,
130,3900,401,7582,17628,14803,
130,4527,383,7561,17628,14804,
130,5154,369,7574,17628,14801,
130,5776,362,7586,17629,14804,
130,6398,354,7429,17628,14806,
130,7021,347,7589,17629,14804,
130,7642,342,7588,17629,14807,
130,8265,340,7582,17629,14808,
130,8887,337,7479,17630,14812,
130,9512,331,7596,17629,14811,
130,10136,330,7634,17629,14808,
130,10753,326,7602,17629,14804,
130,11378,324,7591,17630,14808,
130,11998,323,7596,17630,14806,
130,12621,322,7619,17630,14805,
130,179,293,7602,17630,14811,
130,803,306,7587,17631,14809,
130,1425,308,7599,17631,14809,
130,2050,310,7582,17630,14810,
130,2673,310,7591,17632,14805,
130,3295,306,7495,17633,14809,
130,3922,309,7598,17632,14806,
130,4546,306,7593,17633,14813,
130,5171,306,7590,17633,14811,
130,5790,305,7590,17634,14808,
130,6411,306,7593,17633,14808,
130,7036,304,7591,17634,14810,
130,7662,303,7589,17635,14808,
130,8280,302,7581,17634,14814,
130,8905,301,7600,17634,14809,
130,9529,300,7601,17634,14807,
130,10150,299,7596,17634,14808,
130,10775,300,7615,17634,14808,
130,11395,300,7581,17635,14813,
130,12015,302,7597,17635,14807,
130,12638,296,7600,17636,14812,
130,175,274,7580,17635,14812,
130,796,287,7596,17636,14812,
130,1419,293,7590,17636,14814,
130,2044,293,7593,17637,14810,
130,2667,292,7596,17636,14814,
130,3290,292,7600,17636,14808,
130,3915,294,7607,17637,14810,
130,4537,291,7603,17636,14813,
130,5161,290,7639,17635,14812,
130,5786,292,7592,17635,14813,
130,6409,291,7634,17636,14811,
130,7032,289,7591,17635,14806,
130,7657,288,7578,17634,14810,
130,8279,287,7612,17636,14813,
130,8900,289,7579,17635,14804,
130,9522,288,7591,17636,14806,
130,10145,288,7567,17637,14812,
130,10770,285,7623,17637,14789,
130,11393,276,7600,17637,14811,
130,12015,285,7581,17638,14811,
130,12639,285,7633,17638,14811,
130,177,267,7597,17638,14816,
130,799,277,7598,17636,14812,
130,1425,281,7592,17636,14817,
130,2051,283,7596,17637,14809,
130,2675,283,7599,17638,14814,
130,3296,284,7599,17638,14811,
130,3918,282,7592,17638,14810,
130,4535,281,7600,17638,14806,
130,5152,281,7587,17637,14804,
130,5777,283,7593,17638,14810,
130,6399,280,7577,17637,14810,
130,7022,280,7604,17639,14811,
130,7647,280,7585,17638,14819,
130,8269,278,7613,17639,14811,
130,8894,279,7598,17638,14808,
130,9514,278,7593,17638,14814,
130,10138,277,7634,17638,14812,
130,10761,278,7602,17638,14817,
130,11382,279,7639,17637,14813,
130,12005,278,7599,17639,14815,
130,12626,277,7596,17639,14809,
130,176,258,7598,17639,14810,
130,800,271,7598,17639,14813,
130,1424,274,7615,17638,14807,
130,2052,276,7640,17640,14814,
130,2678,275,7634,17638,14811,
130,3300,276,7611,17639,14809,
130,3922,275,7592,17639,14815,
130,4544,275,7605,17639,14819,
130,5166,272,7563,17639,14810,
130,5791,273,7593,17638,14812,
130,6415,275,7621,17639,14760,
130,7035,273,7596,17639,14811,
130,7659,273,7570,17639,14810,
130,8281,273,7581,17639,14816,
130,8906,273,7590,17639,14820,
130,9529,274,7583,17640,14820,
130,10150,272,7598,17639,14810,
130,10770,272,7618,17639,14817,
130,11395,273,7594,17639,14809,
130,12022,274,7590,17639,14816,
130,12647,271,7593,17640,14811,
130,176,252,7611,17638,14815,
130,801,266,7590,17639,14812,
130,1425,271,7600,17639,14815,
130,2048,270,7590,17640,14811,
130,2673,271,7631,17640,14813,
130,3291,269,7611,17640,14816,
130,3914,271,7608,17639,14809,
130,4536,268,7609,17639,14787,
130,5160,270,7586,17639,14808,
130,5784,269,7603,17639,14817,
130,6404,267,7596,17640,14809,
130,7031,270,7593,17639,14809,
130,7656,269,7585,17641,14804,
130,8276,266,7602,17640,14811,
130,8897,266,7599,17639,14811,
130,9517,268,7604,17639,14812,
130,10141,267,7589,17641,14807,
130,10761,267,7589,17640,14809,
130,11386,268,7642,17638,14815,
130,12010,266,7591,17640,14808,
130,12631,264,7602,17639,14810,
140,234,15175,6826,17627,15706,
140,857,3257,6837,17627,15649,
140,1475,2392,6871,17625,15760,
140,2091,1959,6850,17626,15724,
140,2712,1753,6848,17627,15699,
140,3334,1649,6820,17627,15708,
140,3957,1517,6841,17628,15702,
140,4584,1470,6850,17627,15688,
140,5210,1405,6826,17628,15681,
140,5832,1411,6839,17627,15759,
140,6455,1381,6846,17628,15709,
140,7078,1364,6853,17628,15670,
140,7699,1347,6854,17630,15676,
140,8321,1329,6853,17629,15706,
140,8943,1319,6851,17629,15647,
140,9569,1313,6837,17629,15649,
140,10191,1306,6840,17629,15684,
140,10810,1274,6846,17629,15720,
140,11434,1310,6848,17630,15682,
140,12055,1241,6850,17631,15726,
140,12678,1250,6856,17630,15737,
140,236,1117,6902,17629,15607,
140,860,1146,6849,17630,15681,
140,1482,1237,6760,17631,15704,
140,2107,1246,6848,17631,15675,
140,2729,1195,6836,17631,15637,
140,3352,1226,6865,17633,15616,
140,3979,1251,6851,17632,15682,
140,4603,1210,6838,17633,15681,
140,5227,1200,6837,17633,15688,
140,5846,1249,6856,17632,15653,
140,6468,1191,6863,17634,15677,
140,7093,1185,6857,17634,15677,
140,7718,1234,6858,17633,15659,
140,8337,1240,6889,17634,15733,
140,8962,1233,6851,17634,15674,
140,9586,1180,6843,17633,15673,
140,10207,1185,6850,17633,15701,
140,10831,1185,6844,17634,15676,
140,11452,1157,6858,17634,15705,
140,12071,1195,6852,17634,15703,
140,12695,1180,6880,17635,15741,
140,232,1046,6865,17634,15603,
140,853,1159,6854,17635,15686,
140,1476,1133,6788,17636,15692,
140,2100,1158,6898,17637,15675,
140,2724,1226,6832,17636,15659,
140,3347,1191,6845,17636,15696,
140,3972,1175,6855,17635,15740,
140,4593,1160,6868,17636,15705,
140,5218,1190,6846,17635,15704,
140,5843,1176,6857,17636,15671,
140,6466,1125,6858,17636,15691,
140,7089,1217,6886,17635,15706,
140,7713,1163,6841,17635,15693,
140,8335,1186,6840,17636,15697,
140,8957,1106,6854,17636,15603,
140,9579,1148,6907,17637,15613,
140,10202,1162,6848,17638,15696,
140,10825,1113,6840,17636,15656,
140,11450,1129,6797,17637,15686,
140,12072,1149,6863,17638,15692,
140,12696,1158,6853,17637,15691,
140,233,1002,6858,17637,15604,
140,856,1102,6853,17638,15678,
140,1482,1120,6870,17637,15675,
140,2107,1112,6853,17637,15687,
140,2731,1126,6834,17638,15647,
140,3353,1159,6841,17638,15679,
140,3975,1196,6858,17638,15679,
140,4591,1108,6810,17637,15650,
140,5209,1127,6848,17637,15620,
140,5833,1055,6853,17638,15620,
140,6456,1133,6760,17638,15743,
140,7079,1083,6858,17638,15673,
140,7703,1141,6857,17638,15718,
140,8326,1105,6837,17638,15673,
140,8951,1072,6855,17638,15708,
140,9571,1145,6772,17639,15638,
140,10194,1155,6881,17638,15693,
140,10818,1124,6891,17638,15671,
140,11439,1158,6913,17637,15752,
140,12062,1122,6863,17638,15647,
140,12683,1124,6850,17639,15675,
140,232,977,6854,17640,15601,
140,856,1049,6866,17639,15624,
140,1481,1050,6863,17639,15624,
140,2109,1061,6894,17639,15718,
140,2735,1136,6850,17639,15718,
140,3357,1113,6844,17639,15708,
140,3979,1115,6844,17638,15669,
140,4600,1139,6853,17638,15700,
140,5223,1103,6853,17639,15700,
140,5848,1146,6876,17638,15674,
140,6471,1121,6858,17639,15644,
140,7091,1115,6860,17639,15635,
140,7715,1092,6863,17639,15685,
140,8338,1131,6857,17639,15675,
140,8963,1099,6869,17638,15677,
140,9584,1090,6860,17640,15680,
140,10206,1115,6850,17639,15680,
140,10826,1125,6864,17640,15683,
140,11452,1086,6857,17640,15659,
140,12079,1095,6885,17639,15676,
140,12704,1079,6860,17639,15679,
140,233,1028,6840,17639,15605,
140,858,1015,6873,17639,15662,
140,1482,1064,6870,17639,15711,
140,2105,1096,6892,17639,15673,
140,2727,1090,6828,17640,15722,
140,3348,1115,6845,17640,15700,
140,3971,1120,6829,17639,15695,
140,4591,1092,6860,17640,15674,
140,5217,1119,6860,17639,15670,
140,5841,1099,6851,17639,15735,
140,6461,1035,6871,17639,15616,
140,7088,1046,6866,17639,15625,
140,7712,1055,6870,17639,15648,
140,8332,1124,6854,17641,15696,
140,8954,1116,6858,17640,15708,
140,9574,1064,6857,17640,15687,
140,10197,1047,6855,17641,15694,
140,10818,1128,6854,17640,15652,
140,11443,1091,6860,17639,15682,
140,12067,1065,6857,17639,15663,
140,12688,1068,6852,17640,15701,
150,291,14317,6088,17628,15647,
150,914,5210,6157,17625,15652,
150,1527,3914,6087,17626,15659,
150,2147,3289,6101,17627,15663,
150,2769,2961,6101,17627,15664,
150,3391,2801,6099,17628,15667,
150,4014,2689,6047,17627,15669,
150,4641,2561,6075,17628,15666,
150,5267,2543,6101,17629,15674,
150,5889,2491,6136,17629,15674,
150,6512,2430,6076,17628,15664,
150,7134,2422,6088,17629,15666,
150,7756,2357,6103,17630,15666,
150,8378,2356,6094,17629,15666,
150,9000,2314,6108,17630,15673,
150,9625,2314,6135,17629,15673,
150,10247,2309,6095,17629,15671,
150,10867,2284,6136,17628,15674,
150,11491,2279,6105,17631,15668,
150,12112,2289,6108,17630,15666,
150,12735,2269,6091,17631,15669,
150,291,2033,6098,17629,15671,
150,916,2164,6093,17630,15670,
150,1538,2178,6103,17631,15668,
150,2164,2180,6096,17630,15672,
150,2786,2145,6123,17631,15669,
150,3409,2141,6098,17632,15668,
150,4036,2179,6105,17632,15671,
150,4660,2193,6130,17632,15672,
150,5284,2180,6122,17633,15670,
150,5901,2150,6080,17632,15672,
150,6523,2162,6139,17634,15673,
150,7150,2159,6102,17633,15671,
150,7775,2144,6087,17634,15675,
150,8394,2148,6095,17633,15668,
150,9018,2161,6097,17633,15674,
150,9642,2149,6109,17633,15665,
150,10264,2140,6077,17633,15671,
150,10888,2134,6086,17634,15671,
150,11507,2142,6119,17634,15665,
150,12127,2145,6104,17634,15672,
150,12752,2119,6110,17635,15673,
150,289,1941,6102,17634,15668,
150,909,2068,6077,17635,15676,
150,1531,2080,6101,17636,15670,
150,2156,2081,6105,17636,15673,
150,2781,2112,6072,17636,15678,
150,3404,2088,6108,17635,15672,
150,4028,2098,6085,17636,15672,
150,4650,2101,6026,17636,15666,
150,5275,2088,6111,17636,15677,
150,5900,2097,6103,17636,15672,
150,6522,2077,6090,17636,15669,
150,7146,2078,6100,17635,15674,
150,7770,2069,6114,17636,15673,
150,8392,2096,6096,17636,15670,
150,9013,2031,6107,17635,15670,
150,9635,2043,6103,17636,15667,
150,10259,2079,6102,17637,15667,
150,10882,2053,6105,17637,15676,
150,11505,2065,6104,17637,15674,
150,12128,2054,6088,17637,15675,
150,12753,2053,6109,17637,15670,
150,290,1892,6089,17637,15670,
150,912,2011,6100,17638,15676,
150,1539,2041,6109,17637,15674,
150,2164,2036,6090,17637,15673,
150,2787,2007,6145,17637,15672,
150,3409,2046,6088,17637,15672,
150,4031,2040,6105,17638,15673,
150,4644,2009,6105,17637,15664,
150,5266,1998,6102,17638,15668,
150,5890,1997,6084,17637,15674,
150,6511,2063,6067,17637,15673,
150,7135,2059,6132,17637,15669,
150,7760,2023,6112,17638,15672,
150,8383,2015,6143,17637,15674,
150,9007,2042,6094,17639,15673,
150,9627,2006,6099,17639,15675,
150,10251,2046,6112,17639,15671,
150,10875,2034,6104,17638,15677,
150,11496,2054,6113,17637,15675,
150,12118,2004,6105,17638,15676,
150,12740,2023,6100,17637,15679,
150,289,1851,6040,17640,15672,
150,913,1946,6103,17639,15669,
150,1538,1958,6101,17639,15671,
150,2166,1992,6122,17637,15673,
150,2791,2005,6082,17639,15673,
150,3413,2028,6109,17638,15677,
150,4036,2002,6117,17639,15671,
150,4657,2013,6094,17638,15674,
150,5280,2010,6104,17638,15671,
150,5904,2008,6117,17638,15673,
150,6528,1996,6107,17638,15677,
150,7148,1997,6066,17640,15679,
150,7772,1987,6058,17639,15675,
150,8395,1988,6104,17639,15674,
150,9018,1990,6108,17639,15678,
150,9641,1983,6106,17639,15654,
150,10263,2022,6116,17639,15678,
150,10883,1992,6110,17639,15677,
150,11509,1992,6107,17640,15671,
150,12136,1993,6081,17639,15676,
150,12761,1998,6111,17639,15673,
150,290,1829,6113,17639,15672,
150,914,1948,6113,17639,15675,
150,1539,1977,6113,17639,15674,
150,2162,1969,6064,17640,15675,
150,2784,1985,6165,17639,15676,
150,3405,1968,6104,17640,15674,
150,4027,1980,6102,17639,15673,
150,4648,1964,6101,17640,15675,
150,5273,1961,6111,17640,15669,
150,5897,1988,6112,17640,15676,
150,6518,1935,6109,17639,15669,
150,7145,1955,6103,17640,15667,
150,7769,1963,6110,17639,15672,
150,8388,1959,6095,17639,15669,
150,9010,1979,6088,17639,15671,
150,9631,1992,6104,17640,15670,
150,10254,1962,6089,17641,15669,
150,10875,1957,6118,17638,15671,
150,11499,1959,6058,17639,15675,
150,12123,1967,6074,17639,15674,
150,12745,1983,6115,17640,15674,
