experiment_id,140,150,152,155,157,160,162,165,167,170,172,175,177,180,182,185,187,190,192,195,197,200,202,205,210,212,215,217,220,222,225,227,230,232,235,237,240,242,245,247,250,channel_id
20240726121620s1c0r0,0.14830342357745452,0.10781896890417064,0.06507277762893882,0.10476047787015497,0.10023001266246179,0.1330825739447301,0.13521107037972202,0.11015124272639576,0.10732721134863055,0.08958451820597513,0.07868855435997646,0.10191605731863884,0.08487417496894478,0.08782748966895504,0.058787429588635254,0.04963638229943146,0.04974738303848514,0.08595194735204115,0.09912517717467884,0.1300231945770287,0.13766680528234554,0.16094946069540117,0.1603724327488596,0.16996513073141273,0.18738967734837164,0.20363854146510962,0.21554149533331035,0.2151952790925673,0.2160923561819501,0.22028832563464973,0.21427648316599734,0.21985444857414982,0.22315755533860404,0.22126197815452397,0.2085585609830698,0.19896618799558308,0.1994776666530551,0.18609998682208784,0.1821179557446797,0.17395989163847414,0.16002603727307463,0
20240726121655s1c1r0,0.03474066316173907,0.1082352284609871,0.16358902010598353,0.34798274620380165,0.4107562955246207,0.4803191709322865,0.45188042687487573,0.4623527946517587,0.4031357866711147,0.3798454343031843,0.3181520822977255,0.2542364101784669,0.19780824059328128,0.1486365594093768,0.09303568105374604,0.06233954612281689,0.03539264508329687,0.03412715985107595,0.03842171183853371,0.04589656036028544,0.040657504595437155,0.04475813418669561,0.043014209463916986,0.037305720476891846,0.042583781422010025,0.04973836156695355,0.039984173442562776,0.040610322385204345,0.05205142571835375,0.04545179289759882,0.03871537037075812,0.035270587815983134,0.04343922363348507,0.04674162897341838,0.049208342052033505,0.04159042512193234,0.042109702281327044,0.03803815088402707,0.037399893477734425,0.03566183154225322,0.03616276026101395,1
20240726121731s1c2r0,0.04333803898733479,0.08761089396626498,0.17089697755381272,0.4269405566614579,0.5461218562169379,0.5780379269924043,0.549649193143477,0.48401069906118366,0.45613271905655717,0.4111224186918683,0.3436219375041054,0.2801451174741325,0.21047107304116874,0.14879062887235728,0.10404115983559614,0.056234683922800954,0.028700321302139065,0.05824594280509099,0.059302909606873566,0.05609881819475415,0.056642129574272726,0.05402505318744377,0.06878050136691738,0.06683552175727203,0.06505149790234843,0.07336193384850409,0.06496437308188319,0.06233125323008992,0.06658498754766207,0.0566393835465655,0.05532797704142656,0.054123113511273635,0.05676250300432928,0.052381998811614316,0.04218893916411881,0.04425136436465116,0.05370249442917818,0.04620805405088135,0.049808881969488183,0.04867334655899924,0.04516231192149922,2
20240726121807s1c3r0,0.07554967309813265,0.1301300983721887,0.15791851184034633,0.35525823680196966,0.4447653478682656,0.5009613047333428,0.5209811676665435,0.472456472902278,0.4385080877919967,0.40800713908367725,0.30412966346403025,0.2623328025925158,0.18477737938633032,0.13776061175896182,0.07826762376440377,0.07379948476037157,0.06671445391205943,0.07346998152683515,0.07605949730840322,0.07013454554333332,0.0850827455536276,0.09897641884887975,0.07950253947747177,0.08655956059504666,0.07602871418443446,0.08222593448057292,0.09110383331048943,0.09236498567335771,0.09029764803159668,0.09528870142235779,0.09101500414144326,0.09758123148520204,0.07738613496634428,0.08583948005967557,0.08762140023978282,0.08163555506523901,0.08902967103377235,0.0871347355625518,0.08356645824799314,0.08277159989010019,0.07709412284813633,3
20240726121842s1c4r0,2.0511982471243324,2.081876133639134,2.237846208133777,2.5573223296587737,2.4453457204858484,2.584303504964852,2.485132141081328,2.4517308170422147,2.306597011183556,2.186627746086738,2.024641812028993,1.8812316332790493,1.8287801078485595,1.696850503339558,1.6861271887963212,1.7398123638050667,1.799514571812944,1.8252803221394074,1.8216774239543243,1.9089890644753589,1.943348436909381,1.9730501262567395,1.9446571414625584,2.006850518409713,2.031117506750887,1.9859162476916374,2.0597639634106337,2.0858945816060253,2.069228486608311,2.0970146361389927,2.1433020656860773,2.1424248401851713,2.1565395161276206,2.1998681666143125,2.183455070200279,2.158737135993955,2.16788300922971,2.1342112942476175,2.115312817992254,2.1157393498005264,2.110130134479054,4
20240726121918s1c0r1,0.06341138676946123,0.16024565218676923,0.24207799049564338,0.37248157466986687,0.5369652193277161,0.5796779266653997,0.5431811032471217,0.525652875214734,0.464447861640368,0.3720890062710458,0.28754867500486947,0.2329283541313154,0.163133010501346,0.10849363164770365,0.07938325497873033,0.08304114722060207,0.08434293207358112,0.07956425497698927,0.085809803796153,0.08571151922277354,0.10046594470605386,0.07818385280157525,0.08090644116736945,0.09416117269798097,0.09217490891610902,0.09737980874566343,0.0871741178174601,0.09093634322848865,0.08201710037318133,0.08142539182368735,0.07483806720079667,0.0809336017506066,0.08335513211154955,0.07501203303405579,0.07663381414591419,0.07097584276992963,0.07955687272486678,0.07940569756633309,0.06380547252894497,0.06702175483471251,0.06921915127138867,0
20240726121953s1c1r1,0.06407136480356912,0.14301744655796456,0.30118615546545424,0.6857017415664941,0.7564234147280151,0.5756819572901646,0.5151782031759007,0.5717608725877348,0.5385939148373093,0.4689503395604808,0.3949901106408351,0.31803602668705144,0.23631568515664636,0.17257975826268934,0.13055183265424075,0.08080871860524752,0.08871879274848271,0.08401537043254637,0.09784489852683498,0.08871179662469175,0.08457866227454347,0.08204184819504734,0.09735431758004798,0.09176951473242667,0.09031571248972714,0.09369393122837177,0.09135429053755062,0.09996958311584003,0.08841411889042172,0.09356705711161739,0.09020973784602404,0.08173637160065494,0.08140433763155785,0.09135510141856118,0.08679447129565854,0.08819968909722053,0.08503542969974309,0.08031123320210165,0.0740962453374796,0.07992124445863658,0.06646919882444968,1
20240726122029s1c2r1,0.04322835626520494,0.10117234872805403,0.2930108947762069,0.36215808972209795,0.516703032373719,0.6722606617331865,0.5776659520901999,0.527281023086327,0.4848219772451434,0.4251875702474581,0.36807116728478184,0.2841917001597065,0.22220104769646332,0.1670806784988903,0.11187246721748179,0.06166027981810096,0.06320041226072948,0.06694537342637297,0.05014045988894722,0.05979616424669065,0.059961012276559256,0.06912054221771613,0.06357380128070722,0.06282809672738887,0.056188892769383436,0.05649765918635308,0.05551089988804758,0.0657479760828319,0.058386019373641185,0.0663790436987921,0.06894907149979845,0.058092017672828344,0.05974776894484357,0.047360040942793225,0.04856259499895055,0.05357677856766796,0.05926052361308298,0.053438076381207456,0.04161980486326522,0.04396827619726351,0.04914533324877235,2
20240726122104s1c3r1,0.056943025620346255,0.16282757798967107,0.40423568365094664,0.656925244451076,0.7228632457870936,0.7064894238444506,0.6611041778985567,0.5470447499670672,0.5421897305588639,0.390619490002021,0.29217403153465327,0.27773895732778464,0.1740081742002637,0.12169482508502938,0.08393906076342494,0.08178643234388527,0.06553709550976117,0.07302820648061381,0.09087730091718305,0.08162957380966485,0.08119063381136504,0.08282017106377815,0.07581084450280917,0.08365257378557822,0.08963597904377019,0.07999256858467474,0.09169952557743244,0.08451538269825831,0.08588815248472037,0.0877840301976145,0.08301482833900864,0.08385784821349662,0.0761126253293023,0.07902588897171636,0.07625867595745905,0.0894799016727319,0.08415962662729748,0.06815987719783734,0.06114048604576228,0.06590263884642189,0.06996149674605756,3
