channel_id,baseline_140,max_reaction_R_140,responsivity_140,baseline_150,max_reaction_R_150,responsivity_150,baseline_152,max_reaction_R_152,responsivity_152,baseline_155,max_reaction_R_155,responsivity_155,baseline_157,max_reaction_R_157,responsivity_157,baseline_160,max_reaction_R_160,responsivity_160,baseline_162,max_reaction_R_162,responsivity_162,baseline_165,max_reaction_R_165,responsivity_165,baseline_167,max_reaction_R_167,responsivity_167,baseline_170,max_reaction_R_170,responsivity_170,baseline_172,max_reaction_R_172,responsivity_172,baseline_175,max_reaction_R_175,responsivity_175,baseline_177,max_reaction_R_177,responsivity_177,baseline_180,max_reaction_R_180,responsivity_180,baseline_182,max_reaction_R_182,responsivity_182,baseline_185,max_reaction_R_185,responsivity_185,baseline_187,max_reaction_R_187,responsivity_187,baseline_190,max_reaction_R_190,responsivity_190,baseline_192,max_reaction_R_192,responsivity_192,baseline_195,max_reaction_R_195,responsivity_195
2,27717.19320397129,27200.33688372037,0.0190018352515428,32733.288325844707,28224.22038671405,0.1597588127271429,49956.08740461878,35791.26517842129,0.3957619870542472,77832.9088292004,53355.64991533005,0.4587566443799906,108714.7894015852,60787.21923324075,0.7884481437528208,134136.7162030795,85384.16800573481,0.5709787813833382,154013.22716609444,114478.11447811448,0.345350837303825,167838.58697858546,137586.24451871862,0.2198791206613026,175800.0462391933,146023.94774219306,0.2039124332508135,177963.3955430214,152631.14940330308,0.1659703555843767,176322.76811363976,158168.57440166493,0.1147775010342619,170138.56159864264,155607.74704864333,0.0933810483449577,161763.38384906767,151594.46331677865,0.0670797620823366,153105.71723500604,144698.92761538434,0.0580984929063697,143477.6861900924,134848.42012331437,0.0639923408734552,132187.44475564922,126285.88480217224,0.0467317464871217,122257.62547878423,116323.54891142104,0.0510135447456294,113229.67974343304,107209.07023607523,0.0561576505989684,104894.22775023148,99431.81818181816,0.0549362333737568,96453.95854762803,91273.7676639238,0.0567544324759119
3,28776.46873571473,27503.5952853294,0.0462802567148119,32389.11126198816,28617.228383812275,0.1318046187977275,51730.98119284394,36997.78125332053,0.3982184725793825,78440.52500036597,46069.38059535243,0.7026607257723629,109834.1124837758,65312.32217964575,0.6816752003040099,134491.95644873564,79579.17756114091,0.6900395376090069,156537.06040697405,93316.5985228116,0.6774835654635221,169807.2137560676,106248.13814908538,0.5982135472133856,179148.6144588202,118709.06482096594,0.5091401379415101,181735.3042993353,130584.84642520646,0.3917028604343133,179984.89445369947,137749.74857221692,0.3066077892646046,173162.83517214766,140319.82856296445,0.2340582007940941,165582.640150605,144523.55435323116,0.1457138657543888,156389.34766062722,145668.9234451876,0.0735944493986289,146827.27571844726,139775.32666454063,0.0504520305706832,137260.06403419017,128519.11001374366,0.0680128738793144,126575.72919900424,119873.89636533622,0.0559073579559226,117490.2711381259,110310.2741246194,0.0650891049857707,108422.91732388551,101154.14170222278,0.0718584083592002,100131.37516016728,93034.26708717628,0.0762848818526273
4,29974.72050748899,7893.17419428014,2.797549600414297,32861.52970595646,9358.755584299524,2.5113140213946568,45548.56451009684,15242.015058363331,1.988355826686068,71746.57530065505,26679.45283412499,1.6892071492892793,97952.18478717032,37133.12003079665,1.6378657302680972,123160.1062965952,44444.07555754948,1.7711253918898229,142524.34266221488,50286.5386172647,1.8342444435672995,162713.1438702423,54121.16335380376,2.006460574517684,169696.96969696967,55159.27185919592,2.0764903882370325,171026.69295114282,54640.94289437124,2.1300099136605657,168764.33372227004,52106.35289720069,2.238843717487212,164954.05933295656,49269.823698927765,2.3479734033744144,164433.66837286577,45778.31731860836,2.591955274992717,158668.3405416084,43186.60567595389,2.6740173963232827,153105.71723500604,39764.999490289,2.8502632766887364,143046.37308315808,35930.051827363786,2.981245943380914,133274.01696620256,32850.34682455786,3.057004867497204,123579.8386748598,30193.770451529293,3.0928919054096,112796.98901037096,27748.52618816452,3.064972252777947,103708.10605440394,25554.74276470845,3.058272353170646
0,21225.78560712816,20753.48798198836,0.0227575058973075,24457.59368836292,21721.879095072432,0.125942814676244,40129.66475617289,27997.72218007221,0.4333189142342359,62478.8063219288,37815.67470162701,0.6521933514316134,82162.99038455856,49493.87319552587,0.6600638640660257,104616.398807219,61193.67984070275,0.7095948320080234,118708.17439892064,71118.80111606405,0.6691531990983928,128741.976431378,82957.17905269182,0.5519088028488179,134057.93146097948,92871.62694977615,0.4434756433574309,136127.09213242197,98560.8260455915,0.3811480442488717,133430.27739220482,105901.53095539368,0.2599466333343794,129338.48739086086,107900.33147183798,0.1986848013031195,122016.22487957214,110012.30918564292,0.1091142962345506,114352.37481974773,108773.38607322008,0.0512900163167868,107209.07023607523,102272.13912323378,0.0482724929307742,99845.83666792132,95448.77472503678,0.0460672434565172,92380.14732520226,87437.00310767302,0.0565337790848352,84948.74822085278,80817.58179211154,0.051117174470376,79559.56763114262,75261.05152203128,0.0571147495574524,72325.3923468117,68941.02568487808,0.0490907500767856
1,25598.92240362492,24238.89401792356,0.0561093416513016,28375.937419361173,26216.681401691392,0.0823619124246013,49143.79902933366,37566.06556041882,0.3081965943517286,70994.39902843707,61177.94601889768,0.1604573812678691,98815.7623713643,83118.25326338847,0.1888575432189718,124354.7506787593,108978.69823997216,0.1410922747941889,140362.27792673616,127413.85815446924,0.1016248935541141,152017.35433227193,143174.63425409066,0.0617617787134567,160382.89468557888,151034.2569510336,0.0618974656695014,162331.4904313006,154157.20740279043,0.0530256299152589,159673.43468368324,152064.43454333954,0.0500379997676254,154349.53723135247,146023.98632909154,0.057014954265786,148089.47493078932,138819.3320833771,0.0667784717610109,140488.12157926377,129076.84033535876,0.0884068839480187,130164.9346131288,120922.1506934427,0.0764358214494387,121091.51320347124,111847.69949235208,0.0826464357610792,112982.43083522748,103081.40772502356,0.0960505228703856,104339.93790583542,94554.33672865358,0.10349182825177,95473.00903784436,88238.25132216612,0.0819911728447957,88238.31176763993,81320.79432323184,0.0850645582347919
2,27982.76357368572,27191.61298994013,0.0290953899659531,32565.889830473512,28399.56336278444,0.14670389169253,50625.79490401529,40742.84149272327,0.2425690759211562,79390.21122101328,57903.1519354236,0.3710861769589517,108306.47853397884,72915.80687311999,0.4853635059191181,134531.4311222043,90467.0177989782,0.4870771071633997,153870.09874172191,93647.51035075307,0.6430773030207368,169258.28999041143,111210.95413243612,0.5219569988478772,175684.19034831514,127011.973159072,0.383209676841137,178613.74373343412,138220.03257208114,0.292242089729561,177317.07409115668,148097.2403759873,0.1973016758515313,170138.56159864264,154690.70252903597,0.099862880037713,162485.97829862862,155705.1416512525,0.0435492147238387,153773.65800942865,146380.20682246037,0.0505085444778441,145182.78040940728,135605.54835588328,0.070625665171085,135007.3464513602,126141.37464840352,0.070285993217285,123650.01959331274,116323.54891142104,0.0629835553544768,115332.0550049344,107381.2976530966,0.0740422915871561,106580.8974237694,98357.24423245803,0.0836100406786053,98713.60960108109,91778.52465260933,0.0755632646604609
3,28673.299079333883,27552.35041884096,0.0406843207005087,32632.458847736623,28875.41135518276,0.1301123452871444,51358.61892591891,41681.84929456073,0.2321578767528664,76836.32500076295,55616.19743053017,0.381545818495389,108074.130511102,89053.5693648929,0.2135856123663411,137831.60432067112,120819.40020648982,0.1408068909885838,155949.02024127368,136740.5584898931,0.1404737699151663,169919.408102081,149416.0393873636,0.1372233449553705,179805.1826199696,166920.01460249568,0.0771936669677313,182344.55826630068,171585.14835051,0.0627059510640841,180405.17658548025,171473.24865994797,0.0520893375225273,173959.3956907119,162448.7312159752,0.0708572137718535,166705.0682148198,153157.39538894035,0.0884558841672344,156389.34766062722,147682.1749851604,0.0589588599730586,146782.4910341734,137219.5834863178,0.069690544927278,136853.883908624,128038.49468661312,0.0688495225095189,127304.06884005918,118343.1952662722,0.0757193816985,116775.53433101196,109007.77320530408,0.0712587818033689,108481.20306775866,100680.2721088435,0.077482219659495,99793.68601259316,92729.76568469383,0.0761774849288259
4,29541.848511251308,7896.89446260062,2.7409450830526274,32768.21512894425,9691.509092034668,2.381126181460846,46570.699989865774,15849.465008577794,1.9383136884848493,70493.52153910417,23839.845000331843,1.9569622427546367,103625.9478116119,34833.62882774247,1.974882356473906,129720.16879748824,44834.459623266,1.893313979637493,150451.2722423437,50474.59912643705,1.98073238512442,160763.65653829585,52846.80717206668,2.042069429376444,169873.6646644065,53777.35126159442,2.158832866982858,173968.78707683927,53996.9739233644,2.221824751211906,170968.46483204875,51854.82785590205,2.2970597319722725,165964.35816296283,49748.83185366675,2.336045329690096,162589.86596820623,46176.087267663854,2.52108365149562,159283.275488313,43251.572871732926,2.6827163710481523,153251.55107625027,39190.64558907834,2.9104114967414176,142102.77843346528,36434.608897166494,2.9002141846654093,132613.0062417558,32956.987707345004,3.0238206057952564,120075.64571614818,30415.32901660685,2.94786607932423,111818.71073271066,27833.89216840009,3.0173580488200216,102433.27402058378,25422.53184073372,3.02923181146176
0,21738.115593441205,20839.45940278907,0.0431228168294932,24915.15681923557,22812.00909556384,0.0921947608762232,40716.25005628262,28710.772468229712,0.4181523712515129,63170.96875135017,42433.08364339687,0.48871972827222,85655.34152696698,49867.11211721609,0.7176719864111678,108949.0872394009,61038.178762675554,0.7849334539126609,122154.1286105474,72873.22113303564,0.6762553749002764,130467.45210890622,82261.41133649506,0.5860103782467525,137995.52364632578,88719.58164661398,0.5554122447960441,139068.6742692765,96453.95854762803,0.4418140671811383,137056.76840323975,104229.6422530286,0.3149500030952785,132149.0718724925,108773.2970463615,0.2149036156931763,125279.22415681215,109301.87430956744,0.1461763574336638,117686.30503463476,106410.48003685368,0.1059653616248688,110429.7705149366,102057.84823980516,0.0820311462520739,102946.02930629876,96751.17085943412,0.0640287698002632,93932.61672626864,87847.15732220786,0.0692732649474403,87717.33321385938,80682.83294595673,0.0871870757514738,81126.72864722148,74653.89585971706,0.086704554570971,75000.04484955032,69656.353217951,0.0767150645236796
1,26108.933676059256,24423.49091630132,0.069009084963894,31134.87183083976,26454.980044734883,0.1769002198524161,47554.14949575084,39867.65211066042,0.1928003526205921,71215.12526800027,64152.371844679554,0.1100934107381168,101844.20981890132,93199.15270009793,0.0927589668826927,127599.03742616596,112829.95264434553,0.1308968446381828,144611.20309542032,133195.98432320746,0.085702424365236,157473.23394389922,146737.70634989953,0.0731613425141086,165369.9078502144,154350.17962005155,0.0713943336981466,166651.25739644966,157077.85561281696,0.0609468581442205,165263.71267664735,154061.19212802895,0.0727147466138571,158918.74236706563,147908.21571898082,0.0744416163399896,151500.71785370784,141248.24904979375,0.0725847497075862,143304.41782447346,132264.63855059637,0.0834673529890905,133509.32078607756,122811.98429875851,0.0871033600539843,124638.09053032976,113664.31322734416,0.096545494284002,115556.06879379236,104893.8948673889,0.1016472306599256,105901.53095539368,96602.32334701718,0.0962627738773078,97049.35043234796,89248.88336035881,0.0874012847924754,90523.88172843742,82479.11610501239,0.097537000920117
2,27955.602881416995,27340.423780535573,0.0225007156370189,31503.16786910908,28238.028165988995,0.1156291680115522,49827.64259256894,41389.473238978826,0.2038723543271241,80798.33013145183,65893.4078443828,0.2261974721700423,106017.91934898756,86394.28839655832,0.2271403737056647,132303.652335098,116581.39191505476,0.1348608055005813,155609.31251958164,127964.78170439388,0.2160323367647219,169037.65139113506,143651.21580427597,0.1767227339130075,176440.32995990576,152441.91002447158,0.1574266547275726,179089.18447297523,164207.77947425772,0.0906254566401369,177316.4065549919,165795.42121698323,0.0694891647395417,170138.56159864264,162124.0938533697,0.0494341559899262,162227.368383978,155219.0373174689,0.0451512339441648,152441.91002447158,145097.38272800093,0.050617917142163,143045.0366742076,136934.98296437095,0.0446201078611623,133979.2453663385,127230.9555591291,0.0530396850165384,124602.61581951856,117490.24544773952,0.060535837206525,114195.52982368977,108656.32622573906,0.0509791172806883,106127.3051754908,99638.37290267515,0.0651248317669128,97876.50239962497,92287.22986453296,0.0605638780500443
3,29151.04917653049,27641.29189301413,0.0546196353397623,34574.03021744912,29732.490401324267,0.1628366729720431,54262.16032282798,41573.86864829365,0.3051987242725631,82538.62586134876,52994.1936699676,0.557503193187074,113198.98048984275,69412.67587889073,0.6308113619960298,142915.84706177816,92829.48167382504,0.539552354325769,164418.03844415568,108374.9764391933,0.517121791822551,175164.20341513914,126780.0938403594,0.3816380640615764,185186.1513848128,140499.71517960523,0.3180535714829275,187898.437037814,144541.5791727033,0.2999611469119652,185685.67688646447,150191.6925039775,0.236324551582951,178673.3993176581,152372.69748168468,0.1726077064372688,172484.1209719713,147429.9195515114,0.1699397347341429,160739.1418100453,143469.90737467585,0.1203683389177239,150800.266646738,137178.69088748333,0.0992980445514482,140867.37403196172,128779.07513790758,0.0938685021701619,128630.37574203892,120109.29286607812,0.0709444096508151,119874.003048179,110250.66295270376,0.0872860066120739,110639.5885023419,101578.00356382564,0.0892081417294492,102540.97610152424,93694.93501407666,0.094413226137769
4,28687.48345330333,7882.022540351301,2.6396094157864125,33869.84096430492,9748.54346791434,2.474348868195716,48618.80668304137,16369.562473550171,1.9700736816637168,77522.95364563976,26123.68998343225,1.967534590052367,104810.66689529236,36090.765817141386,1.904085422468711,131001.92741429366,44041.6562471152,1.9745004747153327,147818.06008002337,50234.27849539285,1.9425735674412088,167954.1368093118,53755.6704905037,2.124398510460064,172998.61248186528,54664.22015861717,2.1647503976070914,176561.86733699957,53504.53453912772,2.2999421237443034,173969.91247457068,52294.88738288944,2.326709764203308,166867.9893241676,49503.658057266606,2.370821387201974,163528.29097036814,46497.31474940217,2.5169405341298914,159825.14738812143,42879.817022401294,2.727281469149589,149877.9420496536,39347.129255742766,2.809120128574023,138736.60511965846,36107.73906773395,2.842295549422372,126794.59179696951,32827.81198476177,2.8624137318632705,116487.94962270538,29512.65361945288,2.9470510217327206,109198.1085816492,27883.34677920609,2.916248269848414,100978.44720919651,25382.65816562089,2.978245562396024
0,21767.40930122533,20913.517829006523,0.0408296432575527,25757.47662355663,22742.89176649076,0.1325506399106002,40159.76637124478,33160.59537570107,0.2110689182822229,63750.0841610395,55113.83583678056,0.1566983715275263,83217.3299517553,76478.3490684303,0.0881161919080546,106183.87621574092,91824.60749358854,0.1563771315129769,123756.18254251782,111271.37033565305,0.1122014779651228,131879.309217457,121638.270445559,0.0841925714200408,138077.62211916503,129901.09542434508,0.0629442474531092,139400.2511111985,131725.6242568371,0.0582622166162412,136489.9951582861,130732.8498716274,0.044037480191948,131380.7705478246,124851.28323787256,0.0522981193353995,124993.81470178926,118409.1698300792,0.0556092478408491,118706.7078362384,110610.16218799076,0.0731989311658989,111362.36654928177,103708.02457097794,0.0738066510279074,102702.62905891408,96355.29795105898,0.065874230507585,95839.25197566672,88741.58214290024,0.0799813307513173,88653.82427828782,82064.31736671606,0.0802968588908821,81730.48166994608,75698.96625451618,0.0796776457309951,74895.93415940978,69499.97221444093,0.0776397712551553
1,26191.762193873416,24503.165914128684,0.0689133920760449,30253.980184726668,26047.02023304228,0.1615140585773264,49798.36908430925,39433.02376919727,0.2628595102364117,72922.95872572892,60813.65012361584,0.1991215553991334,100654.04267973018,88194.67590823374,0.1412711894815552,124993.6993567432,109597.09832369376,0.1404836557586204,146291.18086053774,128189.75932361383,0.141208015620242,157330.67170061468,142185.3701959878,0.106518001702641,166008.7898437109,152441.91002447158,0.0889970469214234,168709.82198486247,155608.13841485907,0.0841966474470226,165688.88397171258,154157.20740279043,0.074804654048977,160586.18773177068,147998.80575189085,0.0850505645361872,152253.00533099665,139650.12428478355,0.090246114070851,142615.60947900708,132148.94387425852,0.079203550916818,133705.35013134143,122603.60267287587,0.0905499285211595,124922.46249174868,113913.82229664634,0.0966400738132937,114635.6196787194,104506.4343645389,0.0969240351158466,105845.1933932802,96453.97635820993,0.0973647473090508,97349.27814217852,89226.77543191685,0.091032122038966,90909.09090909088,82400.25841580711,0.10326220641623
2,28023.58235301059,27270.26140747908,0.0276242656524337,32499.421798641742,28491.645115540217,0.1406649797457839,52633.57860209471,40499.10986940125,0.2996230971945768,77981.8966078006,68149.18987383519,0.1442820780726628,108568.9864368527,92806.54126938188,0.1698419632051417,134294.38447951502,117132.16251758944,0.1465201494879631,156047.59438738672,138040.37496728956,0.1304489315127128,167730.16687324425,153873.6751476824,0.0900510871158624,176032.08655341697,163892.63133865202,0.0740695607582329,179088.95773888408,171697.20494911473,0.04305109563059,176964.64832439748,170359.97447475843,0.0387689295563826,172033.84656607508,163578.58653047722,0.0516892841229099,164418.03844415568,156193.42280852364,0.0526566067107354,154783.40480694763,146246.70646631753,0.0583719014731878,145315.1282996729,136530.17025535487,0.0643444450987453,134215.53388799765,126866.28212270116,0.0579291175112117,123371.99862234115,116872.44036131247,0.0556124116253176,114164.13161188136,108016.15357321054,0.0569172094663035,105564.13944980197,99200.16938611816,0.06415281448677,97649.94877730172,92055.52654304584,0.0607722582700112
3,28908.491869486654,27668.04897638053,0.0448330452994734,34051.003045438454,28776.476887891025,0.1832929784315229,52954.72571397493,43121.77113292304,0.2280276139572692,78078.63976295848,67574.06512249933,0.1554527557490628,109243.3234068561,95734.90813007836,0.1411022952925735,139233.81067758682,118673.58995189842,0.173250179201809,157424.63398322224,138159.72059200428,0.1394394350876595,172653.44194919372,157371.69756728056,0.097106052855405,180887.2977063813,168820.51844596275,0.0714769707586282,184438.0678075526,174016.8328932872,0.0598863612272271,182039.58051094745,172371.59210007364,0.0560880612233414,175800.0462391933,168327.53129590803,0.0443927079887431,168219.26347395038,159471.60774684825,0.054854000976704,160281.11012308663,150196.92159256144,0.0671397817185663,148954.8070255696,139733.55702475688,0.0659916644015508,137423.01654389565,128112.26799456764,0.0726764789592422,127964.78170439388,119538.75812512392,0.0704877958532099,118113.01187725009,110161.14350784502,0.0721839671974609,109745.13884137895,100549.20199861452,0.0914570842928335,100523.184114967,93316.66554141948,0.0772264903780648
4,29338.339945651205,8024.6309493957715,2.6560360383751087,33285.85226112109,9468.471345849308,2.515440987811892,48321.24525883581,15986.732103693948,2.0225842871083417,78996.7726429057,26071.75806340245,2.0299749042929083,111150.58431513616,33758.343850500016,2.292536648343009,140994.1515993195,42601.24882563166,2.3096248463610376,158647.21469536878,50045.256137867465,2.170074986894234,176381.46607980985,53908.97463553512,2.271838636744256,183818.76740852324,54842.91019762364,2.3517325529615705,188347.60133695035,54252.048692171,2.471714080433066,185960.99283361807,52782.7675522349,2.5231383547591983,179089.01442237906,49827.64259256894,2.5941699246491656,172993.83393988298,46605.14568888743,2.7119041552772525,159572.4756208718,43710.08742017483,2.650701360693676,150104.40663838145,40402.94475817114,2.7151848098404794,141248.35780636274,36680.86189435906,2.8507371558814025,129825.85459581618,34074.87973538897,2.8100165166829227,121912.97638980045,31281.497145086803,2.8972871350867733,111665.91648583447,28394.402267680893,2.9326736105635507,101998.51033086573,26071.75806340245,2.912222186276094
0,21849.11169208621,20991.02287825104,0.0408788470581988,25058.907280112824,22846.67053411644,0.0968297215427034,39075.27708051621,29571.064727030367,0.3214024398924744,61073.79139806554,39561.62739476006,0.5437633742578238,83600.18134692135,52301.60710181783,0.5984247134925167,103844.90071980322,64686.32768432881,0.6053608921280769,118673.58995189842,76908.20082438174,0.543055079690228,130240.45487775968,87977.25121829077,0.4803878624782749,136449.5480158443,96355.24462040343,0.4161091962704726,138488.94982329704,105481.54757513714,0.312921103329925,137016.15042873996,109656.27837178744,0.2495057507258218,131725.6242568371,113913.82229664634,0.1563620779382373,126141.37464840352,115395.91254524403,0.0931182211410341,117981.78890768676,111756.37549263918,0.05570521938999,111090.26083693004,104395.23000506705,0.0641315779613496,103462.18071188364,97299.0306376674,0.0633423584369223,95692.60390247218,88500.33944755641,0.0812682132047388,87480.02433127601,82143.00404217796,0.0649723047182162,81087.9932882418,75945.73656579417,0.0677096168261235,75628.66274218308,70287.28387302313,0.0759935307616861
1,26488.65384630244,24344.148452149817,0.0880912059161898,29668.758599444256,25728.284693456942,0.1531572723536221,45769.5068363649,37126.31287683867,0.2328050724616477,68817.66464694968,50164.50904976644,0.3718396920555546,100392.26777848092,62183.46765314661,0.6144527085311375,120345.33181098892,76478.3490684303,0.5735869468535193,141207.86206038226,96850.31291679488,0.4580010926933753,153918.6178882985,100498.5689332836,0.5315503446668781,162434.19976190611,114021.0121316212,0.4245988237185503,164105.58179454104,124042.0234814516,0.3229837533171191,161403.79658578595,133132.32355769566,0.212356190236838,154929.49249288862,137097.69490140415,0.130066355997513,148726.3829418486,132651.5704894083,0.1211807172213148,140488.01391810778,129226.15111203009,0.087148481241343,130808.83888407527,122672.99814616922,0.0663213654256,123896.14840798652,112612.3579625756,0.1002002857373864,114007.6032437541,104422.77294485984,0.0917886973175428,106837.51084387054,96109.01918594226,0.111628354433332,99819.60944408303,88194.67590823374,0.1318099240814152,90863.65232416811,81320.79432323184,0.117348312696081
2,27874.329991391067,27209.06447756636,0.0244501428696022,32979.620874450426,28196.81966155392,0.1696220095139955,51831.66222782921,40012.40691696587,0.2953897608656928,76284.56206940401,60258.83255218336,0.2659482243261613,110369.9765840571,80702.05894855855,0.3676228094057625,137667.99654546776,106561.06785408773,0.2919164505180656,153677.98353909465,132688.83111979056,0.1581832641238298,168928.1215158872,151313.84623629902,0.1164088794100235,175106.54811345157,161125.51155063286,0.0867710918542234,178081.63533015264,165821.34582753727,0.0739367386112443,176032.08655341697,167135.75558025565,0.0532281733628772,170249.26803670055,161357.6549424964,0.0551049970165524,162850.17931217287,155122.11977405427,0.0498191976062152,153965.26220415992,147096.45202077954,0.0466959609767478,145846.281598519,136409.06700909106,0.0691831913841842,134373.631110964,125925.04925473924,0.0670921465286367,121913.00391318504,117229.55174869606,0.039951122346086,114541.05771324552,107871.45267642108,0.0618291945769104,104616.398807219,99225.8663914669,0.054325879045342,97700.287906564,91548.59729658412,0.0671959024129078
3,29003.28674233578,27703.79561818284,0.0469066095513659,34074.42078139094,28795.312768634514,0.1833321990691043,51419.85882988183,38699.74092836544,0.3286874174445189,81049.28380166386,56731.56384014338,0.4286453310196465,112982.04867663424,73934.29269268141,0.528141334174393,138571.43161374508,89356.35243684525,0.5507731440994503,161301.27055142127,94891.16759693272,0.6998554727092978,175279.67726566823,111634.84428873414,0.5701161978810316,183202.4443827176,120010.9973433852,0.526547136830501,186377.77518403908,132110.31499472883,0.4107738308812261,183079.7717812787,141587.97650545853,0.2930460361104219,177081.71587328508,147546.64522925738,0.2001744641373324,169531.80834851586,143045.0366742076,0.185163863704221,158818.19310963442,140825.13890238875,0.1277687659141408,149137.89872775052,138488.94982329704,0.0768938526722953,138902.19957151994,129076.84033535876,0.076120233580506,128519.71751329664,118872.45452500136,0.0811564211982034,118938.87395397112,110190.9376943396,0.0793888902542745,108802.61766114316,101631.16231550532,0.0705635474616994,101524.90359886445,93505.48925042986,0.0857641023294011
4,28781.439661634904,8032.186185150929,2.5832635098577565,33696.16323052322,9040.43709230322,2.727271467793433,48482.91238913826,13886.886099898182,2.49127313642284,74722.93819784552,23765.21968222838,2.144214074053912,102111.36154282012,35697.14091278518,1.86049131476096,129226.42730569026,41450.79424569556,2.117586276868741,147423.4107301318,49260.112583277565,1.9927542386530788,159270.14513120646,51584.96869255247,2.087530130733625,168600.34287351638,53233.62007036415,2.1671778596056512,170582.0068048259,53733.566851179385,2.1745893079696392,169972.88767735512,50807.38556304928,2.3454366091407666,167297.48697260907,49047.15813551405,2.4109516908273703,159776.1303664083,45848.65419292163,2.484859766965099,155821.8466880023,42911.970742319616,2.631197635356593,148637.11196734937,39533.87940588208,2.759740106487861,137831.60432067112,36791.54742683614,2.746284512625182,128778.95317846816,33828.24164816725,2.8068473826645124,118938.84766993874,30942.54805880716,2.8438608043491507,109805.70038233593,28505.526587020384,2.85208461408794,100864.18688707949,26212.819071747428,2.8478954366183533
0,21911.36506691931,21128.339858477582,0.0370604228106234,24655.880303683243,22598.637395139216,0.0910339359215757,40168.59200079437,32385.10961709468,0.240341393798807,60559.18648940715,46746.09453763691,0.2954918927109264,84762.96675037096,69635.69879787098,0.2172343814113124,106808.72086120992,87604.62218149414,0.2192133040643662,119941.08381498272,103928.32675719152,0.1540750010841789,130505.38392746577,115237.29814516772,0.1324925699235364,137709.06268975465,127305.53102003306,0.0817209714798996,139984.53092570062,131345.08638941657,0.0657766862375766,137954.7345821106,129958.90195203506,0.0615258555587567,131648.87723518786,125422.33382341891,0.0496446144953357,125565.704743452,120819.40020648982,0.0392842915032716,117588.27524118712,111878.30500865632,0.0510373323236263,111574.14878342736,105312.13820597796,0.0594614323108857,102973.0045097428,96974.64842442896,0.0618548887030849,94506.05886323431,89961.54102167375,0.0505162293792378,87415.45535039082,82459.28842127539,0.0601044106007189,80933.31034979054,76229.14989831638,0.0617107820007063,75523.36684322414,70796.92067387007,0.0667606178964577
1,26225.06774352445,24571.73334917329,0.0672860302875943,30523.1917738057,26329.416774382906,0.1592809683313272,49949.021426576015,38101.73690421857,0.3109381746070934,73628.85048835461,60012.36688388056,0.2268946270827965,103189.99218955146,79672.78388757368,0.295172418415339,125493.97568956728,106042.60802413244,0.1834297366678141,144570.10519817995,127670.65173995656,0.1323675662958525,156194.1235079774,145006.79945536662,0.0771503411883403,165688.932915237,151270.4369756843,0.0953160196256348,168273.07001322616,155219.7298132977,0.0840958827568465,165157.71233111658,152963.13653197006,0.0797223179102226,158918.47090822045,143012.29150351294,0.1112224637300969,153391.46944243644,134948.1947686969,0.136669295245865,144173.71543996967,129825.85459581618,0.1105162056419528,134531.4311222043,122154.1286105474,0.1013252900449912,123649.9913333284,113415.52878005028,0.0902386354264244,115715.45482835609,104617.41326526442,0.106082163730734,106325.46364642234,96355.22684352486,0.1034737515494468,98103.82460669946,87868.85462187261,0.1164800659900615,90750.23117286418,82459.62194127613,0.1005414412097625
2,27645.77233138698,27279.01867524268,0.0134445326098606,31662.78957720672,28459.316791269983,0.1125632357737911,45481.49057235252,40874.68397701741,0.1127056198874925,73628.85048835461,66855.32693291554,0.1013161383869352,104758.79962013714,89337.53109235363,0.1726180289428596,130051.7630804125,113269.71501697182,0.1481600625632908,149827.3490517506,138495.79734614657,0.0818187405158783,162693.28131696684,153078.05809411616,0.0628125502933869,171921.47531231405,166121.57253283093,0.0349136038808979,174646.39086260705,169927.6206192689,0.0277692951042418,172653.54774395275,168818.74387032125,0.022715510053654,167297.28759902876,163578.9687305505,0.0227310325852654,160484.40305937122,155997.8483055406,0.0287603630599004,151173.35204739665,146336.08130367543,0.0330558991372944,140656.41459556305,137300.78496418725,0.0244399886879822,131533.88376131264,126975.5949526308,0.0358989364088613,122326.9371556576,117555.5471915892,0.0405883863250797,113043.8307068158,108568.76464674888,0.0412187250598963,103462.1604305127,100001.3014547165,0.0346081393487001,95814.73736774756,92171.27177279312,0.0395292971972414
3,29483.50770011737,27690.37702840694,0.0647564556405606,34373.649814200464,29184.53719295307,0.1778034918607638,50969.534656164105,37850.26777840439,0.3466096185783118,81157.37935952548,49298.967533846415,0.6462287836719205,110369.9765840571,64969.83437096116,0.6987880245141573,137056.76840323975,82737.43762823389,0.6565266260611091,163161.08580837952,91065.60280093447,0.7916873198000205,174188.01720461212,102325.89048329947,0.7022868443352681,183387.4003098113,114985.03425886264,0.5948805989565247,187452.8206754378,133979.2453663385,0.3991183497331014,184686.6258831611,140572.16038594142,0.3138207834047881,177609.90915089543,147908.21571898082,0.200811653954007,170415.40503045247,148635.1571821657,0.1465349669701168,161097.6580041572,143912.12770980378,0.1194168314223504,152536.48782940814,138162.5377954957,0.1040365229479813,142442.49555257327,129115.86846554167,0.1032144789436797,129863.5369537763,119305.0105705372,0.0885002761639799,121091.48602517036,109804.47724965827,0.1027918811529808,112092.87679580937,101075.33866059556,0.1090032275054748,104561.02397692444,93980.07491233286,0.1125871529093989
